ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Chanukah End,Chanukah End_lower,Chanukah End_upper,Christmas,Christmas_lower,Christmas_upper,Cinco De Mayo,Cinco De Mayo_lower,Cinco De Mayo_upper,ColumbusDay,ColumbusDay_lower,ColumbusDay_upper,Easter,Easter_lower,Easter_upper,Eid al-Fitr,Eid al-Fitr_lower,Eid al-Fitr_upper,EidAlAdha,EidAlAdha_lower,EidAlAdha_upper,Father's day,Father's day_lower,Father's day_upper,Halloween,Halloween_lower,Halloween_upper,IndependenceDay,IndependenceDay_lower,IndependenceDay_upper,LaborDay,LaborDay_lower,LaborDay_upper,LentStart,LentStart_lower,LentStart_upper,LentWeek2,LentWeek2_lower,LentWeek2_upper,MartinLutherKingDay,MartinLutherKingDay_lower,MartinLutherKingDay_upper,MemorialDay,MemorialDay_lower,MemorialDay_upper,Mother's day,Mother's day_lower,Mother's day_upper,NBAFinalsEnd,NBAFinalsEnd_lower,NBAFinalsEnd_upper,NBAFinalsStart,NBAFinalsStart_lower,NBAFinalsStart_upper,NewYear,NewYear_lower,NewYear_upper,OrthodoxChristmas,OrthodoxChristmas_lower,OrthodoxChristmas_upper,OrthodoxEaster,OrthodoxEaster_lower,OrthodoxEaster_upper,Pesach End,Pesach End_lower,Pesach End_upper,PresidentsDay,PresidentsDay_lower,PresidentsDay_upper,Purim End,Purim End_lower,Purim End_upper,Ramadan starts,Ramadan starts_lower,Ramadan starts_upper,StPatricksDay,StPatricksDay_lower,StPatricksDay_upper,SuperBowl,SuperBowl_lower,SuperBowl_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,ValentinesDay,ValentinesDay_lower,ValentinesDay_upper,VeteransDay,VeteransDay_lower,VeteransDay_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-04-08,0.6340744586717413,-0.5461047707122177,1.7986708817040522,0.6340744586717413,0.6340744586717413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006725007459657956,-0.006725007459657956,-0.006725007459657956,0.0,0.0,0.0,-0.05374518538830726,-0.05374518538830726,-0.05374518538830726,0.04702017792864931,0.04702017792864931,0.04702017792864931,0.0,0.0,0.0,0.6273494512120833
2015-04-09,0.6346062732311463,-0.6041580375683632,1.69392627870085,0.6346062732311463,0.6346062732311463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03589008848071436,-0.03589008848071436,-0.03589008848071436,0.0,0.0,0.0,-0.07879660000000616,-0.07879660000000616,-0.07879660000000616,0.042906511519291805,0.042906511519291805,0.042906511519291805,0.0,0.0,0.0,0.5987161847504319
2015-04-10,0.6351380877905511,-0.42937306262885366,1.7156705972448578,0.6351380877905511,0.6351380877905511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016902338755762168,0.016902338755762168,0.016902338755762168,0.0,0.0,0.0,-0.021834279949010438,-0.021834279949010438,-0.021834279949010438,0.0387366187047726,0.0387366187047726,0.0387366187047726,0.0,0.0,0.0,0.6520404265463133
2015-04-11,0.6356699023499562,-0.569731927257578,1.7532763403378797,0.6356699023499562,0.6356699023499562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132190905,-0.132190905,-0.132190905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03843446331645092,0.03843446331645092,0.03843446331645092,-0.132190905,-0.132190905,-0.132190905,0.1360728940594508,0.1360728940594508,0.1360728940594508,0.03455247425700011,0.03455247425700011,0.03455247425700011,0.0,0.0,0.0,0.6741043656664072
2015-04-12,0.6362017169093612,-0.614429170926187,1.63866237781176,0.6362017169093612,0.6362017169093612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152949195,-0.152949195,-0.152949195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09825875384359985,-0.09825875384359985,-0.09825875384359985,-0.152949195,-0.152949195,-0.152949195,0.024303973970686073,0.024303973970686073,0.024303973970686073,0.03038646718571409,0.03038646718571409,0.03038646718571409,0.0,0.0,0.0,0.5379429630657614
2015-04-13,0.6367335314687661,-0.5714154726289161,1.7456014420123303,0.6367335314687661,0.6367335314687661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01695685616518605,-0.01695685616518605,-0.01695685616518605,0.0,0.0,0.0,-0.04321714949209466,-0.04321714949209466,-0.04321714949209466,0.02626029332690861,0.02626029332690861,0.02626029332690861,0.0,0.0,0.0,0.61977667530358
2015-04-14,0.637265346028171,-0.4211819463052248,1.8640324919197437,0.637265346028171,0.637265346028171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059400601892020156,0.059400601892020156,0.059400601892020156,0.0,0.0,0.0,0.037216346799405484,0.037216346799405484,0.037216346799405484,0.02218425509261468,0.02218425509261468,0.02218425509261468,0.0,0.0,0.0,0.6966659479201911
2015-04-15,0.6377971605875761,-0.6077008776029829,1.765104456790403,0.6377971605875761,0.6377971605875761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03558819632842409,-0.03558819632842409,-0.03558819632842409,0.0,0.0,0.0,-0.05374518538832318,-0.05374518538832318,-0.05374518538832318,0.018156989059899088,0.018156989059899088,0.018156989059899088,0.0,0.0,0.0,0.6022089642591519
2015-04-16,0.6383289751469811,-0.5604691429076468,1.8097866535176963,0.6383289751469811,0.6383289751469811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06463097164578015,-0.06463097164578015,-0.06463097164578015,0.0,0.0,0.0,-0.0787965999999983,-0.0787965999999983,-0.0787965999999983,0.014165628354218144,0.014165628354218144,0.014165628354218144,0.0,0.0,0.0,0.5736980035012009
2015-04-17,0.6388607897063859,-0.590938397829224,1.752544828502062,0.6388607897063859,0.6388607897063859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01164788702698262,-0.01164788702698262,-0.01164788702698262,0.0,0.0,0.0,-0.021834279949215687,-0.021834279949215687,-0.021834279949215687,0.010186392922233067,0.010186392922233067,0.010186392922233067,0.0,0.0,0.0,0.6272129026794033
2015-04-18,0.639392604265791,-0.42459089586341753,1.8645194422350708,0.639392604265791,0.639392604265791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14225848127739046,0.14225848127739046,0.14225848127739046,0.0,0.0,0.0,0.13607289405941764,0.13607289405941764,0.13607289405941764,0.00618558721797283,0.00618558721797283,0.00618558721797283,0.0,0.0,0.0,0.7816510855431815
2015-04-19,0.639924418825196,-0.5322441826588692,1.8989635375683618,0.639924418825196,0.639924418825196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026424945924398268,0.026424945924398268,0.026424945924398268,0.0,0.0,0.0,0.0243039739706366,0.0243039739706366,0.0243039739706366,0.002120971953761672,0.002120971953761672,0.002120971953761672,0.0,0.0,0.0,0.6663493647495943
2015-04-20,0.6404562333846009,-0.653921099488326,1.805877040971674,0.6404562333846009,0.6404562333846009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04527368470823758,-0.04527368470823758,-0.04527368470823758,0.0,0.0,0.0,-0.043217149492167505,-0.043217149492167505,-0.043217149492167505,-0.0020565352160700785,-0.0020565352160700785,-0.0020565352160700785,0.0,0.0,0.0,0.5951825486763633
2015-04-21,0.6409880479440058,-0.4386047798281474,1.8906016259308096,0.6409880479440058,0.6409880479440058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03081546124892222,0.03081546124892222,0.03081546124892222,0.0,0.0,0.0,0.03721634679930654,0.03721634679930654,0.03721634679930654,-0.0064008855503843234,-0.0064008855503843234,-0.0064008855503843234,0.0,0.0,0.0,0.671803509192928
2015-04-22,0.6415198625034111,-0.5927350929183399,1.7686575897805819,0.6415198625034111,0.6415198625034111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06471390106233665,-0.06471390106233665,-0.06471390106233665,0.0,0.0,0.0,-0.05374518538819709,-0.05374518538819709,-0.05374518538819709,-0.010968715674139557,-0.010968715674139557,-0.010968715674139557,0.0,0.0,0.0,0.5768059614410744
2015-04-23,0.642051677062816,-0.6985213239481672,1.7018699021955777,0.642051677062816,0.642051677062816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09461362526784384,-0.09461362526784384,-0.09461362526784384,0.0,0.0,0.0,-0.07879660000000652,-0.07879660000000652,-0.07879660000000652,-0.015817025267837303,-0.015817025267837303,-0.015817025267837303,0.0,0.0,0.0,0.5474380517949722
2015-04-24,0.6425834916222208,-0.5237074129469041,1.8419218745202113,0.6425834916222208,0.6425834916222208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04283507095925572,-0.04283507095925572,-0.04283507095925572,0.0,0.0,0.0,-0.021834279949064315,-0.021834279949064315,-0.021834279949064315,-0.021000791010191408,-0.021000791010191408,-0.021000791010191408,0.0,0.0,0.0,0.5997484206629651
2015-04-25,0.6431153061816258,-0.364159122417052,1.9405641952362624,0.6431153061816258,0.6431153061816258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10950230021527654,0.10950230021527654,0.10950230021527654,0.0,0.0,0.0,0.1360728940593845,0.1360728940593845,0.1360728940593845,-0.02657059384410795,-0.02657059384410795,-0.02657059384410795,0.0,0.0,0.0,0.7526176063969023
2015-04-26,0.6436471207410309,-0.43607232164609866,1.8040402080456828,0.6436471207410309,0.6436471207410309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008266362336012021,-0.008266362336012021,-0.008266362336012021,0.0,0.0,0.0,0.024303973970380196,0.024303973970380196,0.024303973970380196,-0.032570336306392215,-0.032570336306392215,-0.032570336306392215,0.0,0.0,0.0,0.635380758405019
2015-04-27,0.6441789353004358,-0.5953329372563718,1.7659121848437402,0.6441789353004358,0.6441789353004358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08225227346248964,-0.08225227346248964,-0.08225227346248964,0.0,0.0,0.0,-0.043217149492240356,-0.043217149492240356,-0.043217149492240356,-0.0390351239702493,-0.0390351239702493,-0.0390351239702493,0.0,0.0,0.0,0.5619266618379462
2015-04-28,0.6447107498598408,-0.5613653213552918,1.8071461630411607,0.6447107498598408,0.6447107498598408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008773033283473836,-0.008773033283473836,-0.008773033283473836,0.0,0.0,0.0,0.03721634679929754,0.03721634679929754,0.03721634679929754,-0.04598938008277138,-0.04598938008277138,-0.04598938008277138,0.0,0.0,0.0,0.635937716576367
2015-04-29,0.6452425644192459,-0.6415398497880864,1.593728718267098,0.6452425644192459,0.6452425644192459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10719044078528306,-0.10719044078528306,-0.10719044078528306,0.0,0.0,0.0,-0.053745185388300115,-0.053745185388300115,-0.053745185388300115,-0.05344525539698295,-0.05344525539698295,-0.05344525539698295,0.0,0.0,0.0,0.5380521236339628
2015-04-30,0.6457743789786508,-0.6049336783609456,1.559469258959085,0.6457743789786508,0.6457743789786508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14019798622082835,-0.14019798622082835,-0.14019798622082835,0.0,0.0,0.0,-0.0787966000000197,-0.0787966000000197,-0.0787966000000197,-0.061401386220808624,-0.061401386220808624,-0.061401386220808624,0.0,0.0,0.0,0.5055763927578224
2015-05-01,0.6463061935380556,-0.6838952011865195,1.6967694639799447,0.6463061935380556,0.6463061935380556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09167632306025915,-0.09167632306025915,-0.09167632306025915,0.0,0.0,0.0,-0.021834279949009,-0.021834279949009,-0.021834279949009,-0.06984204311125014,-0.06984204311125014,-0.06984204311125014,0.0,0.0,0.0,0.5546298704777964
